CustomerID,num_purchases,total_spending,customer_segment,avg_price_per_item
14686,3,68.65,"Low Spender",22.88
14687,2,59.98,"Low Spender",29.99
14688,6,217.75,"Medium Spender",36.29
14690,1,8.37,"Low Spender",8.37
14692,7,165.25,"Medium Spender",23.61
14693,4,84.60,"Low Spender",21.15
14694,1,50.70,"Low Spender",50.70
14695,3,174.38,"Medium Spender",58.13
14696,1,17.40,"Low Spender",17.40
14699,2,30.48,"Low Spender",15.24
14700,1,11.80,"Low Spender",11.80
14701,5,150.77,"Medium Spender",30.15
14702,11,346.05,"Medium Spender",31.46
14704,2,3.45,"Low Spender",1.73
14708,1,45.00,"Low Spender",45.00
14709,11,356.40,"Medium Spender",32.40
14710,7,131.18,"Medium Spender",18.74
14712,1,121.50,"Medium Spender",121.50
14713,11,276.05,"Medium Spender",25.10
14714,2,22.30,"Low Spender",11.15
14715,3,55.75,"Low Spender",18.58
14716,1,17.00,"Low Spender",17.00
14717,1,5.00,"Low Spender",5.00
14721,1,5.10,"Low Spender",5.10
14722,2,28.10,"Low Spender",14.05
14723,7,62.38,"Low Spender",8.91
14724,1,2.50,"Low Spender",2.50
14725,3,25.05,"Low Spender",8.35
14726,1,19.40,"Low Spender",19.40
14729,2,29.49,"Low Spender",14.75
14732,6,162.34,"Medium Spender",27.06
14733,3,389.88,"Medium Spender",129.96
14734,1,14.98,"Low Spender",14.98
14735,12,403.97,"Medium Spender",33.66
14736,2,17.09,"Low Spender",8.55
14737,1,39.60,"Low Spender",39.60
14738,2,55.35,"Low Spender",27.68
14739,6,370.00,"Medium Spender",61.67
14740,4,98.25,"Low Spender",24.56
14741,2,80.70,"Low Spender",40.35
14742,1,13.00,"Low Spender",13.00
14744,5,242.30,"Medium Spender",48.46
14745,4,167.25,"Medium Spender",41.81
14748,5,202.13,"Medium Spender",40.43
14749,1,4.75,"Low Spender",4.75
14750,1,17.89,"Low Spender",17.89
14751,2,40.95,"Low Spender",20.48
14753,1,30.00,"Low Spender",30.00
14754,2,42.79,"Low Spender",21.40
14755,9,409.40,"Medium Spender",45.49
14756,1,35.52,"Low Spender",35.52
14758,3,53.80,"Low Spender",17.93
14761,1,5.04,"Low Spender",5.04
14762,1,14.85,"Low Spender",14.85
14766,4,210.07,"Medium Spender",52.52
14769,7,283.87,"Medium Spender",40.55
14770,6,176.49,"Medium Spender",29.42
14771,1,45.00,"Low Spender",45.00
14775,1,55.80,"Low Spender",55.80
14776,3,100.80,"Medium Spender",33.60
14777,1,15.60,"Low Spender",15.60
14784,1,10.20,"Low Spender",10.20
14786,1,13.20,"Low Spender",13.20
14788,1,30.00,"Low Spender",30.00
14790,5,74.42,"Low Spender",14.88
14791,1,20.28,"Low Spender",20.28
14793,1,34.20,"Low Spender",34.20
14794,2,32.30,"Low Spender",16.15
14796,9,240.97,"Medium Spender",26.77
14798,3,57.64,"Low Spender",19.21
14799,1,8.50,"Low Spender",8.50
14800,5,291.10,"Medium Spender",58.22
14805,3,10.15,"Low Spender",3.38
14807,2,58.20,"Low Spender",29.10
14809,1,33.60,"Low Spender",33.60
14810,2,16.95,"Low Spender",8.48
14811,1,5.80,"Low Spender",5.80
14812,1,19.60,"Low Spender",19.60
14813,3,47.64,"Low Spender",15.88
14814,1,2.95,"Low Spender",2.95
14817,4,217.65,"Medium Spender",54.41
14818,1,9.20,"Low Spender",9.20
14820,1,35.40,"Low Spender",35.40
14821,2,60.45,"Low Spender",30.23
14822,1,10.20,"Low Spender",10.20
14824,2,32.55,"Low Spender",16.28
14825,9,390.73,"Medium Spender",43.41
14828,4,300.66,"Medium Spender",75.17
14829,4,64.74,"Low Spender",16.19
14831,3,147.25,"Medium Spender",49.08
14835,1,118.80,"Medium Spender",118.80
14837,4,177.40,"Medium Spender",44.35
14838,1,26.60,"Low Spender",26.60
14839,2,58.90,"Low Spender",29.45
14840,1,49.70,"Low Spender",49.70
14841,5,228.86,"Medium Spender",45.77
14843,1,11.40,"Low Spender",11.40
14844,4,140.76,"Medium Spender",35.19
14846,1,12.60,"Low Spender",12.60
14847,2,83.75,"Low Spender",41.88
14849,14,439.78,"Medium Spender",31.41
14850,3,96.70,"Low Spender",32.23
14852,6,171.11,"Medium Spender",28.52
14854,4,90.65,"Low Spender",22.66
14855,3,437.14,"Medium Spender",145.71
14857,3,96.58,"Low Spender",32.19
14858,1,15.00,"Low Spender",15.00
14861,3,42.50,"Low Spender",14.17
14866,1,279.00,"Medium Spender",279.00
14867,5,122.20,"Medium Spender",24.44
14868,2,77.64,"Low Spender",38.82
14869,3,97.98,"Low Spender",32.66
14870,3,78.00,"Low Spender",26.00
14871,3,50.05,"Low Spender",16.68
14872,2,32.90,"Low Spender",16.45
14873,1,15.00,"Low Spender",15.00
14874,1,22.80,"Low Spender",22.80
14877,2,52.90,"Low Spender",26.45
14878,10,266.45,"Medium Spender",26.65
14879,1,5.90,"Low Spender",5.90
14882,3,187.15,"Medium Spender",62.38
14884,1,17.40,"Low Spender",17.40
14885,2,260.40,"Medium Spender",130.20
14890,1,52.50,"Low Spender",52.50
14891,2,91.40,"Low Spender",45.70
14892,1,15.80,"Low Spender",15.80
14893,1,47.00,"Low Spender",47.00
14894,1,31.60,"Low Spender",31.60
14895,12,1041.63,"High Spender",86.80
14896,5,87.40,"Low Spender",17.48
14897,3,207.50,"Medium Spender",69.17
14898,7,149.80,"Medium Spender",21.40
14899,1,87.04,"Low Spender",87.04
14901,4,82.60,"Low Spender",20.65
14902,1,92.70,"Low Spender",92.70
14904,2,53.30,"Low Spender",26.65
14905,3,57.14,"Low Spender",19.05
14907,7,259.26,"Medium Spender",37.04
14908,1,10.20,"Low Spender",10.20
14909,3,108.30,"Medium Spender",36.10
14911,152,11097.42,"High Spender",73.01
14912,1,27.45,"Low Spender",27.45
14913,3,306.75,"Medium Spender",102.25
14915,5,215.30,"Medium Spender",43.06
14916,1,12.50,"Low Spender",12.50
14917,2,52.35,"Low Spender",26.18
14918,4,292.00,"Medium Spender",73.00
14920,1,62.88,"Low Spender",62.88
14922,2,102.45,"Medium Spender",51.23
14924,1,65.70,"Low Spender",65.70
14926,1,139.20,"Medium Spender",139.20
14927,1,29.10,"Low Spender",29.10
14928,1,26.49,"Low Spender",26.49
14929,1,35.40,"Low Spender",35.40
14930,3,196.91,"Medium Spender",65.64
14932,2,31.20,"Low Spender",15.60
14933,1,295.00,"Medium Spender",295.00
14934,2,75.96,"Low Spender",37.98
14935,1,20.16,"Low Spender",20.16
14936,3,297.30,"Medium Spender",99.10
14938,2,67.48,"Low Spender",33.74
14940,2,91.30,"Low Spender",45.65
14942,2,78.36,"Low Spender",39.18
14944,6,308.54,"Medium Spender",51.42
14947,2,23.72,"Low Spender",11.86
14949,1,25.20,"Low Spender",25.20
14952,7,438.40,"Medium Spender",62.63
14953,3,44.54,"Low Spender",14.85
14954,1,20.33,"Low Spender",20.33
14955,1,55.49,"Low Spender",55.49
14958,1,11.80,"Low Spender",11.80
14961,9,505.37,"High Spender",56.15
14963,7,149.10,"Medium Spender",21.30
14966,5,77.06,"Low Spender",15.41
14967,1,35.40,"Low Spender",35.40
14968,1,37.20,"Low Spender",37.20
14969,1,41.76,"Low Spender",41.76
14970,4,225.45,"Medium Spender",56.36
14972,1,17.70,"Low Spender",17.70
14975,1,12.35,"Low Spender",12.35
14978,2,31.10,"Low Spender",15.55
14979,1,69.85,"Low Spender",69.85
14980,1,3.40,"Low Spender",3.40
14981,1,29.70,"Low Spender",29.70
14982,1,30.35,"Low Spender",30.35
14983,1,0.85,"Low Spender",0.85
14984,2,132.60,"Medium Spender",66.30
14986,2,58.33,"Low Spender",29.17
14987,1,81.60,"Low Spender",81.60
14988,6,108.65,"Medium Spender",18.11
14989,1,17.40,"Low Spender",17.40
14990,1,4.25,"Low Spender",4.25
14991,1,65.20,"Low Spender",65.20
14992,1,16.00,"Low Spender",16.00
14994,5,72.40,"Low Spender",14.48
14996,1,8.70,"Low Spender",8.70
14997,1,40.80,"Low Spender",40.80
14998,1,19.89,"Low Spender",19.89
14999,1,12.75,"Low Spender",12.75
15001,1,38.05,"Low Spender",38.05
15002,5,260.51,"Medium Spender",52.10
15003,5,46.57,"Low Spender",9.31
15005,28,607.60,"High Spender",21.70
15006,1,31.85,"Low Spender",31.85
15008,1,43.20,"Low Spender",43.20
15011,1,9.90,"Low Spender",9.90
15012,2,27.20,"Low Spender",13.60
15013,9,101.88,"Medium Spender",11.32
15015,8,163.65,"Medium Spender",20.46
15016,3,63.84,"Low Spender",21.28
15018,1,12.60,"Low Spender",12.60
15020,1,27.90,"Low Spender",27.90
15021,4,57.72,"Low Spender",14.43
15022,1,36.10,"Low Spender",36.10
15023,6,249.02,"Medium Spender",41.50
15024,5,178.75,"Medium Spender",35.75
15025,1,46.15,"Low Spender",46.15
15026,2,52.97,"Low Spender",26.49
15027,1,68.85,"Low Spender",68.85
15028,2,23.15,"Low Spender",11.58
15030,3,166.85,"Medium Spender",55.62
15031,8,97.94,"Low Spender",12.24
15032,3,174.95,"Medium Spender",58.32
15034,6,272.65,"Medium Spender",45.44
15037,1,12.18,"Low Spender",12.18
15038,3,35.40,"Low Spender",11.80
15039,33,1263.93,"High Spender",38.30
15041,1,1.25,"Low Spender",1.25
15042,1,76.32,"Low Spender",76.32
15043,3,487.30,"Medium Spender",162.43
15044,12,556.22,"High Spender",46.35
15046,6,220.19,"Medium Spender",36.70
15050,2,222.98,"Medium Spender",111.49
15051,4,106.38,"Medium Spender",26.60
15055,2,41.40,"Low Spender",20.70
15057,1,67.20,"Low Spender",67.20
15058,3,73.85,"Low Spender",24.62
15059,9,141.26,"Medium Spender",15.70
15061,25,6539.20,"High Spender",261.57
15062,3,48.90,"Low Spender",16.30
15064,2,25.05,"Low Spender",12.53
15067,2,246.90,"Medium Spender",123.45
15068,2,41.84,"Low Spender",20.92
15070,1,17.70,"Low Spender",17.70
15071,1,47.45,"Low Spender",47.45
15072,1,29.70,"Low Spender",29.70
15073,5,134.05,"Medium Spender",26.81
15074,1,13.20,"Low Spender",13.20
15076,1,48.10,"Low Spender",48.10
15078,14,647.16,"High Spender",46.23
15079,2,345.55,"Medium Spender",172.78
15080,1,49.80,"Low Spender",49.80
15081,5,73.54,"Low Spender",14.71
15082,1,22.95,"Low Spender",22.95
15084,1,31.80,"Low Spender",31.80
15086,1,15.00,"Low Spender",15.00
15091,1,23.10,"Low Spender",23.10
15092,1,25.00,"Low Spender",25.00
15093,12,990.05,"High Spender",82.50
15095,4,157.65,"Medium Spender",39.41
15100,2,382.20,"Medium Spender",191.10
15101,2,68.20,"Low Spender",34.10
15102,1,30.90,"Low Spender",30.90
15105,2,89.25,"Low Spender",44.63
15107,2,57.75,"Low Spender",28.88
15109,2,60.75,"Low Spender",30.38
15110,1,29.85,"Low Spender",29.85
15111,2,77.35,"Low Spender",38.68
15114,1,48.30,"Low Spender",48.30
15115,1,12.60,"Low Spender",12.60
15117,2,99.90,"Low Spender",49.95
15122,5,163.43,"Medium Spender",32.69
15123,2,193.50,"Medium Spender",96.75
15124,1,17.85,"Low Spender",17.85
15125,5,253.10,"Medium Spender",50.62
15126,2,42.04,"Low Spender",21.02
15127,1,30.00,"Low Spender",30.00
15128,1,102.70,"Medium Spender",102.70
15129,7,184.25,"Medium Spender",26.32
15133,2,33.60,"Low Spender",16.80
15137,1,37.68,"Low Spender",37.68
15138,1,15.00,"Low Spender",15.00
15140,1,55.20,"Low Spender",55.20
15141,6,84.75,"Low Spender",14.13
15142,2,152.28,"Medium Spender",76.14
15143,1,17.70,"Low Spender",17.70
15144,4,240.10,"Medium Spender",60.03
15149,2,25.10,"Low Spender",12.55
15150,3,334.07,"Medium Spender",111.36
15151,2,89.40,"Low Spender",44.70
15152,1,39.90,"Low Spender",39.90
15154,2,100.48,"Medium Spender",50.24
15155,1,15.00,"Low Spender",15.00
15157,1,15.00,"Low Spender",15.00
15159,1,108.80,"Medium Spender",108.80
15161,1,11.57,"Low Spender",11.57
15162,1,30.00,"Low Spender",30.00
15164,6,89.45,"Low Spender",14.91
15165,1,67.40,"Low Spender",67.40
15166,1,25.20,"Low Spender",25.20
15167,4,60.15,"Low Spender",15.04
15169,2,90.60,"Low Spender",45.30
15173,4,66.10,"Low Spender",16.53
15176,1,46.60,"Low Spender",46.60
15179,7,431.59,"Medium Spender",61.66
15180,3,56.60,"Low Spender",18.87
15181,1,66.00,"Low Spender",66.00
15182,5,144.80,"Medium Spender",28.96
15183,3,67.98,"Low Spender",22.66
15184,2,35.70,"Low Spender",17.85
15188,1,74.28,"Low Spender",74.28
15189,1,10.20,"Low Spender",10.20
15190,1,65.40,"Low Spender",65.40
15191,1,10.20,"Low Spender",10.20
15192,2,56.21,"Low Spender",28.11
15194,3,86.64,"Low Spender",28.88
15196,2,22.25,"Low Spender",11.13
15197,2,66.00,"Low Spender",33.00
15198,2,55.05,"Low Spender",27.53
15199,1,88.90,"Low Spender",88.90
15200,1,19.90,"Low Spender",19.90
15201,1,6.60,"Low Spender",6.60
15203,6,122.18,"Medium Spender",20.36
15207,2,45.60,"Low Spender",22.80
15208,1,15.00,"Low Spender",15.00
15209,1,52.54,"Low Spender",52.54
15210,1,39.55,"Low Spender",39.55
15211,1,35.40,"Low Spender",35.40
15215,3,201.95,"Medium Spender",67.32
15216,1,23.40,"Low Spender",23.40
15217,1,40.80,"Low Spender",40.80
15218,9,584.20,"High Spender",64.91
15219,1,17.70,"Low Spender",17.70
15221,2,224.25,"Medium Spender",112.13
15222,5,132.82,"Medium Spender",26.56
15224,2,30.60,"Low Spender",15.30
15227,3,179.78,"Medium Spender",59.93
15228,2,199.95,"Medium Spender",99.98
15229,1,10.20,"Low Spender",10.20
15231,1,30.00,"Low Spender",30.00
15235,2,48.00,"Low Spender",24.00
15240,5,103.75,"Medium Spender",20.75
15241,2,75.54,"Low Spender",37.77
15243,1,17.85,"Low Spender",17.85
15245,3,105.60,"Medium Spender",35.20
15246,1,30.60,"Low Spender",30.60
15247,1,12.50,"Low Spender",12.50
15248,3,204.58,"Medium Spender",68.19
15249,3,117.70,"Medium Spender",39.23
15250,1,20.00,"Low Spender",20.00
15251,5,802.90,"High Spender",160.58
15252,2,41.85,"Low Spender",20.93
15253,2,113.90,"Medium Spender",56.95
15254,2,69.15,"Low Spender",34.58
15255,6,334.08,"Medium Spender",55.68
15259,4,81.15,"Low Spender",20.29
15260,16,479.43,"Medium Spender",29.96
15261,2,126.90,"Medium Spender",63.45
15262,1,15.00,"Low Spender",15.00
15264,1,27.00,"Low Spender",27.00
15265,2,80.02,"Low Spender",40.01
15266,2,44.00,"Low Spender",22.00
15268,1,127.50,"Medium Spender",127.50
15269,1,15.00,"Low Spender",15.00
15270,7,448.73,"Medium Spender",64.10
15271,6,170.27,"Medium Spender",28.38
15272,4,70.59,"Low Spender",17.65
15276,2,49.18,"Low Spender",24.59
15277,1,20.28,"Low Spender",20.28
15278,2,40.80,"Low Spender",20.40
15279,4,155.10,"Medium Spender",38.78
15280,1,26.25,"Low Spender",26.25
15281,5,479.47,"Medium Spender",95.89
15282,1,88.50,"Low Spender",88.50
15284,1,24.75,"Low Spender",24.75
15288,3,53.39,"Low Spender",17.80
15289,1,17.70,"Low Spender",17.70
15290,3,154.20,"Medium Spender",51.40
15291,8,766.50,"High Spender",95.81
15293,1,6.80,"Low Spender",6.80
15295,1,22.70,"Low Spender",22.70
15296,5,655.86,"High Spender",131.17
15298,8,276.44,"Medium Spender",34.56
15301,5,148.76,"Medium Spender",29.75
15302,1,17.70,"Low Spender",17.70
15303,2,26.58,"Low Spender",13.29
15304,1,102.00,"Medium Spender",102.00
15306,4,93.20,"Low Spender",23.30
15309,2,30.60,"Low Spender",15.30
15310,1,211.68,"Medium Spender",211.68
15311,68,3957.96,"High Spender",58.21
15312,6,157.88,"Medium Spender",26.31
15314,1,52.01,"Low Spender",52.01
15317,1,59.40,"Low Spender",59.40
15321,7,306.20,"Medium Spender",43.74
15322,1,90.45,"Low Spender",90.45
15323,3,69.70,"Low Spender",23.23
15325,7,132.57,"Medium Spender",18.94
15326,3,126.50,"Medium Spender",42.17
15329,5,112.93,"Medium Spender",22.59
15331,1,20.04,"Low Spender",20.04
15332,4,517.40,"High Spender",129.35
15336,1,33.60,"Low Spender",33.60
15337,1,15.00,"Low Spender",15.00
15338,1,30.00,"Low Spender",30.00
15339,4,36.35,"Low Spender",9.09
15341,1,58.50,"Low Spender",58.50
15347,1,19.50,"Low Spender",19.50
15350,1,55.20,"Low Spender",55.20
15351,4,127.05,"Medium Spender",31.76
15352,1,9.65,"Low Spender",9.65
15353,6,87.85,"Low Spender",14.64
15356,4,52.07,"Low Spender",13.02
15358,16,586.96,"High Spender",36.69
15359,2,17.55,"Low Spender",8.78
15362,2,53.13,"Low Spender",26.57
15363,2,41.00,"Low Spender",20.50
15365,4,206.90,"Medium Spender",51.73
15366,3,74.04,"Low Spender",24.68
15367,7,181.55,"Medium Spender",25.94
15369,1,554.40,"High Spender",554.40
15370,1,122.40,"Medium Spender",122.40
15372,1,487.80,"Medium Spender",487.80
15373,3,113.69,"Medium Spender",37.90
15375,1,13.50,"Low Spender",13.50
15378,1,12.50,"Low Spender",12.50
15379,1,91.74,"Low Spender",91.74
15380,1,118.80,"Medium Spender",118.80
15382,6,863.70,"High Spender",143.95
15384,2,158.10,"Medium Spender",79.05
15385,1,10.50,"Low Spender",10.50
15387,1,139.20,"Medium Spender",139.20
15389,1,854.80,"High Spender",854.80
15390,2,94.66,"Low Spender",47.33
15393,3,136.70,"Medium Spender",45.57
15394,6,301.80,"Medium Spender",50.30
15400,2,159.90,"Medium Spender",79.95
15401,1,27.75,"Low Spender",27.75
15402,4,77.87,"Low Spender",19.47
15404,1,20.40,"Low Spender",20.40
15405,1,23.72,"Low Spender",23.72
15406,1,51.75,"Low Spender",51.75
15409,1,40.65,"Low Spender",40.65
15410,2,226.38,"Medium Spender",113.19
15413,2,142.50,"Medium Spender",71.25
15416,2,48.30,"Low Spender",24.15
15418,1,20.90,"Low Spender",20.90
15420,4,95.97,"Low Spender",23.99
15421,6,289.97,"Medium Spender",48.33
15422,5,170.97,"Medium Spender",34.19
15424,1,30.60,"Low Spender",30.60
15425,4,103.65,"Medium Spender",25.91
15426,5,75.95,"Low Spender",15.19
15428,3,63.88,"Low Spender",21.29
15430,2,131.75,"Medium Spender",65.88
15432,1,38.25,"Low Spender",38.25
15434,3,135.78,"Medium Spender",45.26
15437,1,15.00,"Low Spender",15.00
15439,3,126.65,"Medium Spender",42.22
15441,1,29.70,"Low Spender",29.70
15443,5,94.66,"Low Spender",18.93
15446,2,9.30,"Low Spender",4.65
15447,1,15.00,"Low Spender",15.00
15448,1,15.90,"Low Spender",15.90
15451,1,5.60,"Low Spender",5.60
15452,2,111.32,"Medium Spender",55.66
15456,4,76.10,"Low Spender",19.03
15462,1,49.80,"Low Spender",49.80
15465,10,475.24,"Medium Spender",47.52
15466,3,79.04,"Low Spender",26.35
15468,1,115.22,"Medium Spender",115.22
15469,1,35.40,"Low Spender",35.40
15471,1,23.45,"Low Spender",23.45
15476,2,65.10,"Low Spender",32.55
15478,1,25.50,"Low Spender",25.50
15479,1,12.60,"Low Spender",12.60
15480,2,191.58,"Medium Spender",95.79
15481,1,45.00,"Low Spender",45.00
15482,2,195.42,"Medium Spender",97.71
15483,6,52.00,"Low Spender",8.67
15484,1,19.90,"Low Spender",19.90
15485,4,320.50,"Medium Spender",80.13
15487,1,22.50,"Low Spender",22.50
15488,1,39.60,"Low Spender",39.60
15489,5,113.25,"Medium Spender",22.65
15490,1,24.85,"Low Spender",24.85
15493,4,145.93,"Medium Spender",36.48
15494,3,142.89,"Medium Spender",47.63
15497,5,609.89,"High Spender",121.98
15498,17,1471.53,"High Spender",86.56
15499,1,5.95,"Low Spender",5.95
15501,2,29.65,"Low Spender",14.83
15502,3,298.63,"Medium Spender",99.54
15503,1,9.30,"Low Spender",9.30
15504,1,7.49,"Low Spender",7.49
15506,3,36.12,"Low Spender",12.04
15509,1,4.85,"Low Spender",4.85
15512,1,2.95,"Low Spender",2.95
15513,12,1848.32,"High Spender",154.03
15514,5,101.37,"Medium Spender",20.27
15515,1,32.55,"Low Spender",32.55
15518,6,141.66,"Medium Spender",23.61
15519,2,69.25,"Low Spender",34.63
15521,5,142.60,"Medium Spender",28.52
15523,10,2221.47,"High Spender",222.15
15525,1,37.65,"Low Spender",37.65
15527,7,215.20,"Medium Spender",30.74
15529,1,78.45,"Low Spender",78.45
15530,1,29.44,"Low Spender",29.44
15532,5,118.83,"Medium Spender",23.77
15534,1,62.40,"Low Spender",62.40
15535,2,73.00,"Low Spender",36.50
15536,1,10.08,"Low Spender",10.08
15538,2,174.00,"Medium Spender",87.00
15540,1,65.52,"Low Spender",65.52
15542,3,60.65,"Low Spender",20.22
15543,1,7.52,"Low Spender",7.52
15544,12,391.26,"Medium Spender",32.61
15545,1,7.15,"Low Spender",7.15
15546,2,277.95,"Medium Spender",138.98
15547,12,347.48,"Medium Spender",28.96
15548,1,7.50,"Low Spender",7.50
15550,5,115.00,"Medium Spender",23.00
15551,3,66.51,"Low Spender",22.17
15552,1,1.95,"Low Spender",1.95
15555,14,541.95,"High Spender",38.71
15558,1,9.90,"Low Spender",9.90
15559,1,91.95,"Low Spender",91.95
15560,1,17.70,"Low Spender",17.70
15561,3,123.64,"Medium Spender",41.21
15562,1,28.56,"Low Spender",28.56
15563,3,102.52,"Medium Spender",34.17
15566,1,26.10,"Low Spender",26.10
15569,4,34.58,"Low Spender",8.65
15570,12,428.97,"Medium Spender",35.75
15571,9,211.77,"Medium Spender",23.53
15572,3,123.12,"Medium Spender",41.04
15573,3,20.35,"Low Spender",6.78
15574,3,16.11,"Low Spender",5.37
15575,1,14.85,"Low Spender",14.85
15579,3,85.09,"Low Spender",28.36
15580,6,46.98,"Low Spender",7.83
15581,16,266.32,"Medium Spender",16.65
15583,1,3.79,"Low Spender",3.79
15584,2,46.54,"Low Spender",23.27
15586,2,60.00,"Low Spender",30.00
15587,1,100.80,"Medium Spender",100.80
15588,1,204.00,"Medium Spender",204.00
15590,4,66.30,"Low Spender",16.58
15596,4,175.85,"Medium Spender",43.96
15598,1,13.52,"Low Spender",13.52
15600,3,98.46,"Low Spender",32.82
15601,13,463.36,"Medium Spender",35.64
15602,5,203.96,"Medium Spender",40.79
15603,1,20.00,"Low Spender",20.00
15605,1,11.70,"Low Spender",11.70
15606,4,86.30,"Low Spender",21.58
15607,3,86.10,"Low Spender",28.70
15608,1,27.20,"Low Spender",27.20
15611,2,41.85,"Low Spender",20.93
15614,3,240.10,"Medium Spender",80.03
15615,15,558.33,"High Spender",37.22
15616,1,17.90,"Low Spender",17.90
15617,2,117.20,"Medium Spender",58.60
15620,1,27.60,"Low Spender",27.60
15622,5,436.23,"Medium Spender",87.25
15623,5,310.05,"Medium Spender",62.01
15625,2,21.72,"Low Spender",10.86
15626,1,37.08,"Low Spender",37.08
15627,2,21.96,"Low Spender",10.98
15628,7,168.88,"Medium Spender",24.13
15629,3,119.28,"Medium Spender",39.76
15630,1,58.65,"Low Spender",58.65
15631,1,30.60,"Low Spender",30.60
15633,8,202.59,"Medium Spender",25.32
15634,1,52.50,"Low Spender",52.50
15636,1,53.10,"Low Spender",53.10
15637,2,127.03,"Medium Spender",63.52
15638,2,207.00,"Medium Spender",103.50
15639,2,27.50,"Low Spender",13.75
15640,10,613.50,"High Spender",61.35
15641,6,215.05,"Medium Spender",35.84
15645,2,35.40,"Low Spender",17.70
15646,3,56.48,"Low Spender",18.83
15647,1,10.20,"Low Spender",10.20
15650,1,34.88,"Low Spender",34.88
15651,2,70.20,"Low Spender",35.10
15652,2,29.55,"Low Spender",14.78
15658,3,87.45,"Low Spender",29.15
15659,1,12.60,"Low Spender",12.60
15660,5,88.50,"Low Spender",17.70
15661,1,14.85,"Low Spender",14.85
15664,2,84.64,"Low Spender",42.32
15665,3,166.88,"Medium Spender",55.63
15666,2,70.79,"Low Spender",35.40
15673,2,187.65,"Medium Spender",93.83
15674,7,374.25,"Medium Spender",53.46
15675,1,31.20,"Low Spender",31.20
15677,2,47.00,"Low Spender",23.50
15678,2,117.50,"Medium Spender",58.75
15680,6,301.76,"Medium Spender",50.29
15681,4,228.36,"Medium Spender",57.09
15685,1,3.00,"Low Spender",3.00
15688,1,1.70,"Low Spender",1.70
15689,1,34.65,"Low Spender",34.65
15691,1,21.00,"Low Spender",21.00
15694,4,135.40,"Medium Spender",33.85
15695,2,32.70,"Low Spender",16.35
15696,3,67.35,"Low Spender",22.45
15697,1,12.60,"Low Spender",12.60
15702,1,5.10,"Low Spender",5.10
15704,2,45.67,"Low Spender",22.84
15708,3,105.73,"Medium Spender",35.24
15709,1,3.48,"Low Spender",3.48
15710,1,122.90,"Medium Spender",122.90
15712,4,170.25,"Medium Spender",42.56
15713,1,10.50,"Low Spender",10.50
15714,1,94.40,"Low Spender",94.40
15715,2,23.90,"Low Spender",11.95
15716,5,163.72,"Medium Spender",32.74
15718,1,40.20,"Low Spender",40.20
15719,16,372.23,"Medium Spender",23.26
15720,1,18.35,"Low Spender",18.35
15722,5,265.15,"Medium Spender",53.03
15723,1,10.05,"Low Spender",10.05
15726,1,12.75,"Low Spender",12.75
15727,7,263.23,"Medium Spender",37.60
15729,1,17.85,"Low Spender",17.85
15730,2,92.70,"Low Spender",46.35
15731,1,12.50,"Low Spender",12.50
15732,3,99.40,"Low Spender",33.13
15734,2,238.50,"Medium Spender",119.25
15735,1,30.00,"Low Spender",30.00
15736,2,219.15,"Medium Spender",109.58
15738,16,472.58,"Medium Spender",29.54
15742,1,39.00,"Low Spender",39.00
15747,4,85.60,"Low Spender",21.40
15750,7,130.65,"Medium Spender",18.66
15751,6,130.05,"Medium Spender",21.68
15752,2,121.89,"Medium Spender",60.95
15754,3,162.48,"Medium Spender",54.16
15755,9,236.48,"Medium Spender",26.28
15757,1,53.34,"Low Spender",53.34
15759,1,91.80,"Low Spender",91.80
15764,2,131.80,"Medium Spender",65.90
15765,1,63.70,"Low Spender",63.70
15768,25,1099.33,"High Spender",43.97
15769,4,1442.40,"High Spender",360.60
15770,1,17.85,"Low Spender",17.85
15772,1,34.00,"Low Spender",34.00
15773,1,9.05,"Low Spender",9.05
15774,4,27.00,"Low Spender",6.75
15777,1,39.80,"Low Spender",39.80
15778,1,55.35,"Low Spender",55.35
15782,1,133.68,"Medium Spender",133.68
15784,1,15.30,"Low Spender",15.30
15785,6,221.33,"Medium Spender",36.89
15786,2,277.36,"Medium Spender",138.68
15788,1,13.05,"Low Spender",13.05
15789,1,33.00,"Low Spender",33.00
15791,3,90.90,"Low Spender",30.30
15792,2,81.60,"Low Spender",40.80
15794,1,130.80,"Medium Spender",130.80
15795,4,54.45,"Low Spender",13.61
15796,6,102.45,"Medium Spender",17.08
15797,1,135.68,"Medium Spender",135.68
15798,3,202.76,"Medium Spender",67.59
15800,3,43.53,"Low Spender",14.51
15803,1,156.72,"Medium Spender",156.72
15805,9,472.33,"Medium Spender",52.48
15807,1,40.80,"Low Spender",40.80
15808,17,1000.27,"High Spender",58.84
15810,3,80.59,"Low Spender",26.86
15811,2,126.84,"Medium Spender",63.42
15812,5,176.50,"Medium Spender",35.30
15814,2,98.96,"Low Spender",49.48
15817,3,179.07,"Medium Spender",59.69
15818,1,17.70,"Low Spender",17.70
15819,2,71.40,"Low Spender",35.70
15822,1,3.90,"Low Spender",3.90
15823,1,254.47,"Medium Spender",254.47
15826,1,57.92,"Low Spender",57.92
15827,7,138.40,"Medium Spender",19.77
15828,1,57.00,"Low Spender",57.00
15834,2,44.10,"Low Spender",22.05
15837,1,36.89,"Low Spender",36.89
15838,3,5766.70,"High Spender",1922.23
15841,5,313.71,"Medium Spender",62.74
