CustomerID,num_purchases,total_spending,customer_segment,avg_spending,estimated_lifetime_value
14194,11,345.85,"Medium Spender",19.21,461.04
12800,2,38.40,"Low Spender",19.20,460.80
13748,2,38.40,"Low Spender",19.20,460.80
14139,2,38.40,"Low Spender",19.20,460.80
17665,1,38.40,"Low Spender",19.20,460.80
16541,1,57.45,"Low Spender",19.15,459.60
12811,2,76.50,"Low Spender",19.13,459.12
13661,1,38.25,"Low Spender",19.13,459.12
17629,2,38.25,"Low Spender",19.13,459.12
16986,5,152.65,"Medium Spender",19.08,457.92
13092,2,38.10,"Low Spender",19.05,457.20
14157,1,57.15,"Low Spender",19.05,457.20
14200,1,38.10,"Low Spender",19.05,457.20
14905,3,57.14,"Low Spender",19.05,457.20
16746,13,685.74,"High Spender",19.05,457.20
14286,4,285.54,"Medium Spender",19.04,456.96
14492,3,114.20,"Medium Spender",19.03,456.72
16638,3,76.10,"Low Spender",19.03,456.72
18225,8,342.46,"Medium Spender",19.03,456.72
16510,5,152.07,"Medium Spender",19.01,456.24
15222,5,132.82,"Medium Spender",18.97,455.28
16767,3,170.75,"Medium Spender",18.97,455.28
18065,8,265.38,"Medium Spender",18.96,455.04
15373,3,113.69,"Medium Spender",18.95,454.80
16625,3,113.70,"Medium Spender",18.95,454.80
14512,3,113.63,"Medium Spender",18.94,454.56
13717,2,56.78,"Low Spender",18.93,454.32
15712,4,170.25,"Medium Spender",18.92,454.08
13985,5,94.50,"Low Spender",18.90,453.60
16042,1,37.80,"Low Spender",18.90,453.60
13604,1,37.78,"Low Spender",18.89,453.36
15241,2,75.54,"Low Spender",18.89,453.36
17920,32,1586.68,"High Spender",18.89,453.36
13836,2,75.53,"Low Spender",18.88,453.12
15180,3,56.60,"Low Spender",18.87,452.88
13543,2,75.45,"Low Spender",18.86,452.64
15137,1,37.68,"Low Spender",18.84,452.16
13622,1,37.65,"Low Spender",18.83,451.92
12778,2,75.25,"Low Spender",18.81,451.44
12378,1,150.36,"Medium Spender",18.80,451.20
16203,1,37.56,"Low Spender",18.78,450.72
13157,4,168.95,"Medium Spender",18.77,450.48
13464,3,131.40,"Medium Spender",18.77,450.48
15673,2,187.65,"Medium Spender",18.77,450.48
15628,7,168.88,"Medium Spender",18.76,450.24
12808,1,37.50,"Low Spender",18.75,450.00
12935,6,206.25,"Medium Spender",18.75,450.00
13326,1,37.50,"Low Spender",18.75,450.00
13686,1,37.50,"Low Spender",18.75,450.00
17069,5,206.10,"Medium Spender",18.74,449.76
12701,3,74.90,"Low Spender",18.73,449.52
14021,4,149.75,"Medium Spender",18.72,449.28
17082,4,168.30,"Medium Spender",18.70,448.80
13152,5,130.78,"Medium Spender",18.68,448.32
13018,4,168.07,"Medium Spender",18.67,448.08
13421,4,168.05,"Medium Spender",18.67,448.08
18179,1,55.98,"Low Spender",18.66,447.84
17935,1,37.30,"Low Spender",18.65,447.60
13118,3,93.25,"Low Spender",18.65,447.60
13931,6,279.55,"Medium Spender",18.64,447.36
12714,7,521.16,"High Spender",18.61,446.64
16320,4,260.52,"Medium Spender",18.61,446.64
17732,7,223.32,"Medium Spender",18.61,446.64
17473,2,55.80,"Low Spender",18.60,446.40
17480,1,37.20,"Low Spender",18.60,446.40
17521,1,55.80,"Low Spender",18.60,446.40
12562,2,37.20,"Low Spender",18.60,446.40
14315,2,55.80,"Low Spender",18.60,446.40
16844,2,37.20,"Low Spender",18.60,446.40
17132,2,111.59,"Medium Spender",18.60,446.40
13531,4,148.63,"Medium Spender",18.58,445.92
14239,5,130.08,"Medium Spender",18.58,445.92
12975,5,204.31,"Medium Spender",18.57,445.68
13715,11,575.36,"High Spender",18.56,445.44
15255,6,334.08,"Medium Spender",18.56,445.44
16244,1,111.38,"Medium Spender",18.56,445.44
18055,4,371.03,"Medium Spender",18.55,445.20
13427,1,37.08,"Low Spender",18.54,444.96
15044,12,556.22,"High Spender",18.54,444.96
15730,2,92.70,"Low Spender",18.54,444.96
12615,3,259.42,"Medium Spender",18.53,444.72
14235,3,92.54,"Low Spender",18.51,444.24
14304,2,129.48,"Medium Spender",18.50,444.00
13842,6,166.30,"Medium Spender",18.48,443.52
16950,3,73.91,"Low Spender",18.48,443.52
16235,2,73.85,"Low Spender",18.46,443.04
12831,2,36.90,"Low Spender",18.45,442.80
14738,2,55.35,"Low Spender",18.45,442.80
15778,1,55.35,"Low Spender",18.45,442.80
16577,1,36.90,"Low Spender",18.45,442.80
15785,6,221.33,"Medium Spender",18.44,442.56
16836,2,92.15,"Low Spender",18.43,442.32
16592,7,221.08,"Medium Spender",18.42,442.08
14831,3,147.25,"Medium Spender",18.41,441.84
17742,5,92.07,"Low Spender",18.41,441.84
17607,1,36.80,"Low Spender",18.40,441.60
17926,2,36.80,"Low Spender",18.40,441.60
12932,4,165.62,"Medium Spender",18.40,441.60
15140,1,55.20,"Low Spender",18.40,441.60
15350,1,55.20,"Low Spender",18.40,441.60
16518,2,55.20,"Low Spender",18.40,441.60
13534,3,73.50,"Low Spender",18.38,441.12
16612,5,147.00,"Medium Spender",18.38,441.12
16647,1,36.75,"Low Spender",18.38,441.12
12775,1,55.10,"Low Spender",18.37,440.88
13154,3,183.58,"Medium Spender",18.36,440.64
15198,2,55.05,"Low Spender",18.35,440.40
12648,2,55.00,"Low Spender",18.33,439.92
13481,5,201.60,"Medium Spender",18.33,439.92
13729,1,55.00,"Low Spender",18.33,439.92
14849,14,439.78,"Medium Spender",18.32,439.68
12633,3,476.05,"Medium Spender",18.31,439.44
14631,2,73.20,"Low Spender",18.30,439.20
18286,1,54.90,"Low Spender",18.30,439.20
14496,4,182.90,"Medium Spender",18.29,438.96
14891,2,91.40,"Low Spender",18.28,438.72
14565,1,54.80,"Low Spender",18.27,438.48
16384,2,109.50,"Medium Spender",18.25,438.00
16410,1,18.24,"Low Spender",18.24,437.76
12897,1,54.65,"Low Spender",18.22,437.28
14639,2,109.20,"Medium Spender",18.20,436.80
15622,5,436.23,"Medium Spender",18.18,436.32
12705,5,345.23,"Medium Spender",18.17,436.08
16278,2,90.83,"Low Spender",18.17,436.08
13537,2,90.80,"Low Spender",18.16,435.84
12868,2,90.75,"Low Spender",18.15,435.60
16763,1,36.30,"Low Spender",18.15,435.60
14236,2,90.50,"Low Spender",18.10,434.40
16053,4,216.78,"Medium Spender",18.07,433.68
14422,11,451.39,"Medium Spender",18.06,433.44
14276,2,72.20,"Low Spender",18.05,433.20
14909,3,108.30,"Medium Spender",18.05,433.20
15754,3,162.48,"Medium Spender",18.05,433.20
12662,7,198.30,"Medium Spender",18.03,432.72
13833,1,54.10,"Low Spender",18.03,432.72
16606,1,90.15,"Low Spender",18.03,432.72
17477,2,54.05,"Low Spender",18.02,432.48
17672,3,126.12,"Medium Spender",18.02,432.48
12703,3,90.05,"Low Spender",18.01,432.24
12673,1,72.00,"Low Spender",18.00,432.00
14389,1,36.00,"Low Spender",18.00,432.00
15960,4,90.00,"Low Spender",18.00,432.00
13015,5,161.93,"Medium Spender",17.99,431.76
17442,4,107.85,"Medium Spender",17.98,431.52
17095,2,53.90,"Low Spender",17.97,431.28
14341,3,53.88,"Low Spender",17.96,431.04
15847,2,71.85,"Low Spender",17.96,431.04
17692,4,125.70,"Medium Spender",17.96,431.04
13919,2,107.70,"Medium Spender",17.95,430.80
14209,6,197.30,"Medium Spender",17.94,430.56
17567,2,89.70,"Low Spender",17.94,430.56
13312,1,35.85,"Low Spender",17.93,430.32
14758,3,53.80,"Low Spender",17.93,430.32
14256,2,89.60,"Low Spender",17.92,430.08
15641,6,215.05,"Medium Spender",17.92,430.08
18264,1,89.55,"Low Spender",17.91,429.84
17490,2,89.50,"Low Spender",17.90,429.60
13852,1,53.70,"Low Spender",17.90,429.60
15616,1,17.90,"Low Spender",17.90,429.60
14309,2,107.29,"Medium Spender",17.88,429.12
16301,1,17.88,"Low Spender",17.88,429.12
16497,10,285.87,"Medium Spender",17.87,428.88
16611,5,196.60,"Medium Spender",17.87,428.88
12510,4,160.76,"Medium Spender",17.86,428.64
12553,2,89.30,"Low Spender",17.86,428.64
13921,4,142.85,"Medium Spender",17.86,428.64
16177,4,125.00,"Medium Spender",17.86,428.64
17155,4,89.30,"Low Spender",17.86,428.64
12655,1,35.70,"Low Spender",17.85,428.40
12876,2,71.40,"Low Spender",17.85,428.40
13046,1,17.85,"Low Spender",17.85,428.40
13609,1,17.85,"Low Spender",17.85,428.40
15105,2,89.25,"Low Spender",17.85,428.40
15124,1,17.85,"Low Spender",17.85,428.40
15184,2,35.70,"Low Spender",17.85,428.40
15243,1,17.85,"Low Spender",17.85,428.40
15729,1,17.85,"Low Spender",17.85,428.40
15770,1,17.85,"Low Spender",17.85,428.40
15918,1,17.85,"Low Spender",17.85,428.40
16096,2,35.70,"Low Spender",17.85,428.40
16119,2,35.70,"Low Spender",17.85,428.40
16312,1,17.85,"Low Spender",17.85,428.40
16733,1,17.85,"Low Spender",17.85,428.40
17720,3,71.40,"Low Spender",17.85,428.40
17905,7,249.94,"Medium Spender",17.85,428.40
13204,1,89.20,"Low Spender",17.84,428.16
13101,2,35.65,"Low Spender",17.83,427.92
13126,4,142.66,"Medium Spender",17.83,427.92
16231,3,106.90,"Medium Spender",17.82,427.68
13363,1,53.40,"Low Spender",17.80,427.20
13823,5,177.98,"Medium Spender",17.80,427.20
14679,3,106.78,"Medium Spender",17.80,427.20
16008,10,284.80,"Medium Spender",17.80,427.20
13674,1,35.58,"Low Spender",17.79,426.96
16186,11,444.69,"Medium Spender",17.79,426.96
17047,2,88.90,"Low Spender",17.78,426.72
17426,5,248.92,"Medium Spender",17.78,426.72
17488,1,35.55,"Low Spender",17.78,426.72
14756,1,35.52,"Low Spender",17.76,426.24
15051,4,106.38,"Medium Spender",17.73,425.52
16556,10,301.27,"Medium Spender",17.72,425.28
12400,1,17.70,"Low Spender",17.70,424.80
12445,1,17.70,"Low Spender",17.70,424.80
12458,2,53.10,"Low Spender",17.70,424.80
12494,2,35.40,"Low Spender",17.70,424.80
12537,1,17.70,"Low Spender",17.70,424.80
12676,3,70.80,"Low Spender",17.70,424.80
12866,1,35.40,"Low Spender",17.70,424.80
13020,1,17.70,"Low Spender",17.70,424.80
13161,1,35.40,"Low Spender",17.70,424.80
13283,1,17.70,"Low Spender",17.70,424.80
13386,2,35.40,"Low Spender",17.70,424.80
13515,1,35.40,"Low Spender",17.70,424.80
13900,2,35.40,"Low Spender",17.70,424.80
13957,1,17.70,"Low Spender",17.70,424.80
14201,1,17.70,"Low Spender",17.70,424.80
14294,1,17.70,"Low Spender",17.70,424.80
14475,1,17.70,"Low Spender",17.70,424.80
14682,1,35.40,"Low Spender",17.70,424.80
14972,1,17.70,"Low Spender",17.70,424.80
15070,1,17.70,"Low Spender",17.70,424.80
15143,1,17.70,"Low Spender",17.70,424.80
15219,1,17.70,"Low Spender",17.70,424.80
15289,1,17.70,"Low Spender",17.70,424.80
15302,1,17.70,"Low Spender",17.70,424.80
15469,1,35.40,"Low Spender",17.70,424.80
15560,1,17.70,"Low Spender",17.70,424.80
15645,2,35.40,"Low Spender",17.70,424.80
15660,5,88.50,"Low Spender",17.70,424.80
15818,1,17.70,"Low Spender",17.70,424.80
16132,1,17.70,"Low Spender",17.70,424.80
16175,1,17.70,"Low Spender",17.70,424.80
16195,1,17.70,"Low Spender",17.70,424.80
16602,1,17.70,"Low Spender",17.70,424.80
16817,3,53.10,"Low Spender",17.70,424.80
17029,1,17.70,"Low Spender",17.70,424.80
17483,1,17.70,"Low Spender",17.70,424.80
17536,1,17.70,"Low Spender",17.70,424.80
17572,1,17.70,"Low Spender",17.70,424.80
17606,1,17.70,"Low Spender",17.70,424.80
17640,1,17.70,"Low Spender",17.70,424.80
17659,1,35.40,"Low Spender",17.70,424.80
17707,1,17.70,"Low Spender",17.70,424.80
18056,1,17.70,"Low Spender",17.70,424.80
18238,1,17.70,"Low Spender",17.70,424.80
18268,3,70.80,"Low Spender",17.70,424.80
12437,13,441.83,"Medium Spender",17.67,424.08
13500,1,53.00,"Low Spender",17.67,424.08
13266,3,88.30,"Low Spender",17.66,423.84
17179,3,88.30,"Low Spender",17.66,423.84
17714,2,70.65,"Low Spender",17.66,423.84
17212,2,70.56,"Low Spender",17.64,423.36
14265,2,105.80,"Medium Spender",17.63,423.12
16493,2,88.14,"Low Spender",17.63,423.12
16854,2,176.26,"Medium Spender",17.63,423.12
14248,2,52.86,"Low Spender",17.62,422.88
13024,2,52.80,"Low Spender",17.60,422.40
13862,1,52.80,"Low Spender",17.60,422.40
14024,1,52.80,"Low Spender",17.60,422.40
15245,3,105.60,"Medium Spender",17.60,422.40
14450,2,70.35,"Low Spender",17.59,422.16
15596,4,175.85,"Medium Spender",17.59,422.16
16108,1,70.35,"Low Spender",17.59,422.16
16654,3,70.35,"Low Spender",17.59,422.16
12423,2,70.30,"Low Spender",17.58,421.92
13468,21,650.31,"High Spender",17.58,421.92
15150,3,334.07,"Medium Spender",17.58,421.92
17101,2,35.16,"Low Spender",17.58,421.92
17320,3,140.55,"Medium Spender",17.57,421.68
17635,2,70.20,"Low Spender",17.55,421.20
12371,3,122.88,"Medium Spender",17.55,421.20
12806,1,35.10,"Low Spender",17.55,421.20
12903,1,35.10,"Low Spender",17.55,421.20
13803,2,70.15,"Low Spender",17.54,420.96
17853,3,105.24,"Medium Spender",17.54,420.96
17469,4,227.95,"Medium Spender",17.53,420.72
12874,2,52.56,"Low Spender",17.52,420.48
14766,4,210.07,"Medium Spender",17.51,420.24
15209,1,52.54,"Low Spender",17.51,420.24
14890,1,52.50,"Low Spender",17.50,420.00
17871,4,139.97,"Medium Spender",17.50,420.00
12656,3,157.35,"Medium Spender",17.48,419.52
13516,1,52.45,"Low Spender",17.48,419.52
14600,1,69.90,"Low Spender",17.48,419.52
12567,7,296.85,"Medium Spender",17.46,419.04
13196,3,157.14,"Medium Spender",17.46,419.04
14217,5,104.75,"Medium Spender",17.46,419.04
14611,2,34.92,"Low Spender",17.46,419.04
14867,5,122.20,"Medium Spender",17.46,419.04
17690,4,139.67,"Medium Spender",17.46,419.04
14917,2,52.35,"Low Spender",17.45,418.80
15650,1,34.88,"Low Spender",17.44,418.56
13021,5,209.15,"Medium Spender",17.43,418.32
17728,2,104.46,"Medium Spender",17.41,417.84
18221,1,69.64,"Low Spender",17.41,417.84
17622,1,34.80,"Low Spender",17.40,417.60
18071,2,52.20,"Low Spender",17.40,417.60
12880,1,17.40,"Low Spender",17.40,417.60
12946,1,34.80,"Low Spender",17.40,417.60
13289,1,34.80,"Low Spender",17.40,417.60
13512,1,17.40,"Low Spender",17.40,417.60
13624,1,17.40,"Low Spender",17.40,417.60
14153,1,17.40,"Low Spender",17.40,417.60
14284,1,34.80,"Low Spender",17.40,417.60
14392,1,34.80,"Low Spender",17.40,417.60
14612,1,17.40,"Low Spender",17.40,417.60
14665,2,69.60,"Low Spender",17.40,417.60
14696,1,17.40,"Low Spender",17.40,417.60
14884,1,17.40,"Low Spender",17.40,417.60
14989,1,17.40,"Low Spender",17.40,417.60
16001,1,34.80,"Low Spender",17.40,417.60
16125,10,382.81,"Medium Spender",17.40,417.60
16623,3,52.20,"Low Spender",17.40,417.60
17161,1,17.40,"Low Spender",17.40,417.60
12963,3,121.55,"Medium Spender",17.36,416.64
13668,9,486.17,"Medium Spender",17.36,416.64
16253,4,138.90,"Medium Spender",17.36,416.64
18272,3,86.82,"Low Spender",17.36,416.64
14425,2,34.70,"Low Spender",17.35,416.40
13277,2,34.65,"Low Spender",17.33,415.92
13937,1,34.65,"Low Spender",17.33,415.92
15194,3,86.64,"Low Spender",17.33,415.92
15689,1,34.65,"Low Spender",17.33,415.92
12759,5,276.56,"Medium Spender",17.29,414.96
15298,8,276.44,"Medium Spender",17.28,414.72
16366,2,51.80,"Low Spender",17.27,414.48
15606,4,86.30,"Low Spender",17.26,414.24
12417,8,240.85,"Medium Spender",17.20,412.80
12928,3,103.08,"Medium Spender",17.18,412.32
14221,5,137.35,"Medium Spender",17.17,412.08
15601,13,463.36,"Medium Spender",17.16,411.84
13948,2,51.45,"Low Spender",17.15,411.60
16101,3,68.60,"Low Spender",17.15,411.60
13963,8,188.44,"Medium Spender",17.13,411.12
14078,3,137.05,"Medium Spender",17.13,411.12
15128,1,102.70,"Medium Spender",17.12,410.88
15260,16,479.43,"Medium Spender",17.12,410.88
17145,4,290.89,"Medium Spender",17.11,410.64
13555,8,290.70,"Medium Spender",17.10,410.40
14793,1,34.20,"Low Spender",17.10,410.40
17703,1,34.20,"Low Spender",17.10,410.40
16150,5,170.90,"Medium Spender",17.09,410.16
12960,3,68.30,"Low Spender",17.08,409.92
14922,2,102.45,"Medium Spender",17.08,409.92
16531,3,68.33,"Low Spender",17.08,409.92
17612,6,187.93,"Medium Spender",17.08,409.92
13813,4,119.47,"Medium Spender",17.07,409.68
14489,2,102.35,"Medium Spender",17.06,409.44
16920,1,68.25,"Low Spender",17.06,409.44
13305,6,204.60,"Medium Spender",17.05,409.20
13292,3,85.20,"Low Spender",17.04,408.96
13005,2,68.05,"Low Spender",17.01,408.24
12739,1,51.00,"Low Spender",17.00,408.00
13080,1,17.00,"Low Spender",17.00,408.00
13897,1,17.00,"Low Spender",17.00,408.00
14042,1,17.00,"Low Spender",17.00,408.00
14537,1,17.00,"Low Spender",17.00,408.00
14716,1,17.00,"Low Spender",17.00,408.00
16044,1,17.00,"Low Spender",17.00,408.00
16158,1,17.00,"Low Spender",17.00,408.00
16752,1,17.00,"Low Spender",17.00,408.00
17184,1,17.00,"Low Spender",17.00,408.00
17397,1,51.00,"Low Spender",17.00,408.00
17789,1,17.00,"Low Spender",17.00,408.00
17842,1,17.00,"Low Spender",17.00,408.00
13135,1,33.95,"Low Spender",16.98,407.52
16975,2,101.79,"Medium Spender",16.97,407.28
13615,6,356.00,"Medium Spender",16.95,406.80
14180,4,84.75,"Low Spender",16.95,406.80
16046,1,16.95,"Low Spender",16.95,406.80
17497,1,16.95,"Low Spender",16.95,406.80
17729,1,16.95,"Low Spender",16.95,406.80
18188,1,67.80,"Low Spender",16.95,406.80
13124,1,67.70,"Low Spender",16.93,406.32
13656,2,67.65,"Low Spender",16.91,405.84
14630,1,84.45,"Low Spender",16.89,405.36
15755,9,236.48,"Medium Spender",16.89,405.36
12711,2,101.26,"Medium Spender",16.88,405.12
13206,10,691.89,"High Spender",16.88,405.12
16003,4,101.23,"Medium Spender",16.87,404.88
14625,8,236.10,"Medium Spender",16.86,404.64
14640,3,118.05,"Medium Spender",16.86,404.64
16702,3,101.16,"Medium Spender",16.86,404.64
14748,5,202.13,"Medium Spender",16.84,404.16
15215,3,201.95,"Medium Spender",16.83,403.92
12533,2,84.10,"Low Spender",16.82,403.68
14441,2,50.43,"Low Spender",16.81,403.44
17160,11,537.78,"High Spender",16.81,403.44
12724,2,134.40,"Medium Spender",16.80,403.20
13706,1,33.60,"Low Spender",16.80,403.20
13709,3,67.20,"Low Spender",16.80,403.20
14022,1,33.60,"Low Spender",16.80,403.20
14394,1,16.80,"Low Spender",16.80,403.20
14421,2,84.00,"Low Spender",16.80,403.20
14551,2,33.60,"Low Spender",16.80,403.20
15133,2,33.60,"Low Spender",16.80,403.20
15336,1,33.60,"Low Spender",16.80,403.20
16348,1,33.60,"Low Spender",16.80,403.20
17492,1,33.60,"Low Spender",16.80,403.20
13417,3,67.10,"Low Spender",16.78,402.72
16774,4,117.47,"Medium Spender",16.78,402.72
13662,4,83.85,"Low Spender",16.77,402.48
18134,1,50.30,"Low Spender",16.77,402.48
13654,3,134.04,"Medium Spender",16.76,402.24
15073,5,134.05,"Medium Spender",16.76,402.24
15680,6,301.76,"Medium Spender",16.76,402.24
16687,1,50.28,"Low Spender",16.76,402.24
14847,2,83.75,"Low Spender",16.75,402.00
16226,1,33.50,"Low Spender",16.75,402.00
14817,4,217.65,"Medium Spender",16.74,401.76
16830,2,33.48,"Low Spender",16.74,401.76
14127,3,66.90,"Low Spender",16.73,401.52
12956,2,33.42,"Low Spender",16.71,401.04
16926,3,83.49,"Low Spender",16.70,400.80
12784,1,66.75,"Low Spender",16.69,400.56
17519,8,183.60,"Medium Spender",16.69,400.56
13115,6,333.53,"Medium Spender",16.68,400.32
14296,2,83.40,"Low Spender",16.68,400.32
13523,2,99.95,"Low Spender",16.66,399.84
12631,3,183.10,"Medium Spender",16.65,399.60
17057,1,33.30,"Low Spender",16.65,399.60
12347,2,49.85,"Low Spender",16.62,398.88
12982,5,166.15,"Medium Spender",16.62,398.88
12668,5,464.70,"Medium Spender",16.60,398.40
15080,1,49.80,"Low Spender",16.60,398.40
15462,1,49.80,"Low Spender",16.60,398.40
17710,1,49.80,"Low Spender",16.60,398.40
14112,3,182.47,"Medium Spender",16.59,398.16
17243,32,962.34,"High Spender",16.59,398.16
15590,4,66.30,"Low Spender",16.58,397.92
17505,1,49.73,"Low Spender",16.58,397.92
13370,1,49.70,"Low Spender",16.57,397.68
14530,9,298.31,"Medium Spender",16.57,397.68
14840,1,49.70,"Low Spender",16.57,397.68
16293,6,215.40,"Medium Spender",16.57,397.68
12455,3,149.03,"Medium Spender",16.56,397.44
13158,1,49.68,"Low Spender",16.56,397.44
14211,6,231.85,"Medium Spender",16.56,397.44
12792,1,49.65,"Low Spender",16.55,397.20
16292,2,33.10,"Low Spender",16.55,397.20
12712,8,248.09,"Medium Spender",16.54,396.96
12997,3,82.70,"Low Spender",16.54,396.96
17713,3,49.60,"Low Spender",16.53,396.72
17349,3,132.11,"Medium Spender",16.51,396.24
17705,1,16.50,"Low Spender",16.50,396.00
12467,1,16.50,"Low Spender",16.50,396.00
12788,1,16.50,"Low Spender",16.50,396.00
12793,1,16.50,"Low Spender",16.50,396.00
12799,1,16.50,"Low Spender",16.50,396.00
12916,1,49.50,"Low Spender",16.50,396.00
12983,1,16.50,"Low Spender",16.50,396.00
13029,1,16.50,"Low Spender",16.50,396.00
13220,1,16.50,"Low Spender",16.50,396.00
13359,1,16.50,"Low Spender",16.50,396.00
13785,3,82.50,"Low Spender",16.50,396.00
14006,1,16.50,"Low Spender",16.50,396.00
14008,1,33.00,"Low Spender",16.50,396.00
14545,1,33.00,"Low Spender",16.50,396.00
15789,1,33.00,"Low Spender",16.50,396.00
16237,1,16.50,"Low Spender",16.50,396.00
16246,2,33.00,"Low Spender",16.50,396.00
16170,12,411.94,"Medium Spender",16.48,395.52
13510,5,197.53,"Medium Spender",16.46,395.04
15468,1,115.22,"Medium Spender",16.46,395.04
16365,3,131.68,"Medium Spender",16.46,395.04
13045,2,32.90,"Low Spender",16.45,394.80
14872,2,32.90,"Low Spender",16.45,394.80
17655,1,32.90,"Low Spender",16.45,394.80
17386,1,32.85,"Low Spender",16.43,394.32
17686,2,229.95,"Medium Spender",16.43,394.32
14177,5,131.39,"Medium Spender",16.42,394.08
16434,4,114.95,"Medium Spender",16.42,394.08
13201,3,114.90,"Medium Spender",16.41,393.84
13338,3,131.25,"Medium Spender",16.41,393.84
16105,4,180.50,"Medium Spender",16.41,393.84
12839,8,278.78,"Medium Spender",16.40,393.60
13498,1,49.20,"Low Spender",16.40,393.60
13627,1,65.58,"Low Spender",16.40,393.60
17361,2,49.20,"Low Spender",16.40,393.60
13583,1,65.55,"Low Spender",16.39,393.36
16739,1,65.55,"Low Spender",16.39,393.36
14740,4,98.25,"Low Spender",16.38,393.12
16279,5,180.15,"Medium Spender",16.38,393.12
12421,1,32.70,"Low Spender",16.35,392.40
13880,2,65.40,"Low Spender",16.35,392.40
14151,1,16.35,"Low Spender",16.35,392.40
14254,1,16.35,"Low Spender",16.35,392.40
14522,1,16.35,"Low Spender",16.35,392.40
15190,1,65.40,"Low Spender",16.35,392.40
15695,2,32.70,"Low Spender",16.35,392.40
16643,1,32.70,"Low Spender",16.35,392.40
17471,1,32.70,"Low Spender",16.35,392.40
14653,3,163.40,"Medium Spender",16.34,392.16
16554,5,212.35,"Medium Spender",16.33,391.92
12511,1,359.09,"Medium Spender",16.32,391.68
15792,2,81.60,"Low Spender",16.32,391.68
14291,9,325.98,"Medium Spender",16.30,391.20
15950,5,260.75,"Medium Spender",16.30,391.20
14312,5,260.52,"Medium Spender",16.28,390.72
14824,2,32.55,"Low Spender",16.28,390.72
14825,9,390.73,"Medium Spender",16.28,390.72
15476,2,65.10,"Low Spender",16.28,390.72
15515,1,32.55,"Low Spender",16.28,390.72
17169,1,32.55,"Low Spender",16.28,390.72
18075,8,211.65,"Medium Spender",16.28,390.72
18278,1,32.55,"Low Spender",16.28,390.72
12554,1,48.78,"Low Spender",16.26,390.24
13639,1,32.45,"Low Spender",16.23,389.52
14732,6,162.34,"Medium Spender",16.23,389.52
15259,4,81.15,"Low Spender",16.23,389.52
16477,5,146.10,"Medium Spender",16.23,389.52
17624,2,48.70,"Low Spender",16.23,389.52
16812,3,162.15,"Medium Spender",16.22,389.28
16491,1,32.40,"Low Spender",16.20,388.80
18136,2,32.40,"Low Spender",16.20,388.80
17465,6,161.87,"Medium Spender",16.19,388.56
13485,5,145.75,"Medium Spender",16.19,388.56
15489,5,113.25,"Medium Spender",16.18,388.32
16437,2,64.70,"Low Spender",16.18,388.32
17138,5,210.03,"Medium Spender",16.16,387.84
14794,2,32.30,"Low Spender",16.15,387.60
16676,2,32.30,"Low Spender",16.15,387.60
18239,2,64.60,"Low Spender",16.15,387.60
15329,5,112.93,"Medium Spender",16.13,387.12
13069,12,547.95,"High Spender",16.12,386.88
15321,7,306.20,"Medium Spender",16.12,386.88
12809,2,161.05,"Medium Spender",16.11,386.64
16670,5,257.83,"Medium Spender",16.11,386.64
12531,1,144.90,"Medium Spender",16.10,386.40
14857,3,96.58,"Low Spender",16.10,386.40
15114,1,48.30,"Low Spender",16.10,386.40
15416,2,48.30,"Low Spender",16.10,386.40
16841,2,80.40,"Low Spender",16.08,385.92
14210,8,256.98,"Medium Spender",16.06,385.44
14327,4,80.30,"Low Spender",16.06,385.44
13617,2,32.10,"Low Spender",16.05,385.20
12937,2,80.20,"Low Spender",16.04,384.96
14065,2,64.15,"Low Spender",16.04,384.96
15076,1,48.10,"Low Spender",16.03,384.72
16848,2,96.15,"Low Spender",16.03,384.72
15235,2,48.00,"Low Spender",16.00,384.00
15265,2,80.02,"Low Spender",16.00,384.00
16499,5,191.91,"Medium Spender",15.99,383.76
12530,4,127.80,"Medium Spender",15.98,383.52
13602,3,63.92,"Low Spender",15.98,383.52
13652,3,175.73,"Medium Spender",15.98,383.52
15428,3,63.88,"Low Spender",15.97,383.28
12870,3,111.74,"Medium Spender",15.96,383.04
14365,2,79.80,"Low Spender",15.96,383.04
14107,3,191.16,"Medium Spender",15.93,382.32
15765,1,63.70,"Low Spender",15.93,382.32
16054,2,31.85,"Low Spender",15.93,382.32
16271,3,127.26,"Medium Spender",15.91,381.84
16351,6,143.20,"Medium Spender",15.91,381.84
12525,1,47.70,"Low Spender",15.90,381.60
12991,1,15.90,"Low Spender",15.90,381.60
13607,1,15.90,"Low Spender",15.90,381.60
14420,2,47.70,"Low Spender",15.90,381.60
14671,2,47.70,"Low Spender",15.90,381.60
15448,1,15.90,"Low Spender",15.90,381.60
17033,1,15.90,"Low Spender",15.90,381.60
17374,1,15.90,"Low Spender",15.90,381.60
16700,9,301.91,"Medium Spender",15.89,381.36
12370,2,63.50,"Low Spender",15.88,381.12
12589,4,158.80,"Medium Spender",15.88,381.12
15351,4,127.05,"Medium Spender",15.88,381.12
13797,2,95.19,"Low Spender",15.87,380.88
15261,2,126.90,"Medium Spender",15.86,380.64
16037,2,31.70,"Low Spender",15.85,380.40
17758,3,174.37,"Medium Spender",15.85,380.40
12599,5,79.20,"Low Spender",15.84,380.16
16636,3,63.30,"Low Spender",15.83,379.92
15071,1,47.45,"Low Spender",15.82,379.68
